Frags,Occurances
[#6]-[#6](-[#6])-[#7]-[#6](-[#6])=[#8],1442
[#8]-[#6]-1-[#6](-[#8]-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8],1443
[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[*])-[#8]-[#6]-[#6]-[#8],1443
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#8],1443
[#6](-[#6]-[#6]-[#6]-[#6]-[#8])-[#6]=[#8],1444
[#6]-[#6](-[#6])-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#8])-[#6])-[#6]-[#6],1445
[#6](-[#6]-[#6]-[#6]-[#8])-[#6]-[#6]-[#6]-[#8],1446
[#8]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#8]-[#6]-[#6],1447
[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6]-[#8],1448
[#6]-[#6]-[#6]-[#6](-[#7]-[#6])=[#8],1449
[*]-[#8]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6]-[#8],1451
[#6](-[#6]-[#8]-[#6](-[#6](-[#6](-[#6])-[#8])-[#8])-[#8])-[#8],1451
[#8]-[#6]-[#6]-1-[#6]-[#6]-[#6]-[#8]-1,1453
[*]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#6],1453
[*]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],1454
[#8]-[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8],1455
[#6]:[#6](:[#6](:[#6])-[#6]-[#6])-[#6],1456
[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6])-[#6],1456
[#8]-[#6]-1-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6](-[#6])-[#8]-1,1456
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8],1457
[#6]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#8])-[#8],1457
[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6](-[#6]-[#6]-[#6]-[#8])-[#6]-[#6]-[#6],1457
[#6]-[#6]-[#6]=[#6]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6],1457
[#6]-[#6](-[#6]-[#7]-[#6]-[#6])-[#8],1457
[*]-[#8]-[#6]-1-[#8]-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[*],1457
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#8])-[#6]-1)-[#8])-[#6]-[#8],1459
[*]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#6],1459
[#6](-[#6](-[#7]-[#6]=[#8])-[#6])-[#6],1461
[#6]:[#6]:[#6]:[#6](:[#6]-[#6]-[#6])-[#6],1461
[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[*])-[#6]-[#8],1462
[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6]-[#6],1463
[#7]-[#6]-[#6]-[#6](-[#6])-[#6],1465
[#6](-[#6](-[#8])-[#6](-[#6]-[#8])-[#8]-[#6]-[#8])-[#6]-[#8],1466
[#6]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(=[#8])-[#8])-[#8],1466
[#6]-[#6]-[#6](-[#8]-[#6]-[#6]-[#6](-[#8])-[#6])-[#6],1466
[#8]-[#6]:[#6]:[#6]:[#6]:[#6]-[#8],1467
[*]-[#6]-[#6]-[#6]:[#6]-[#6],1467
[#6](-[#6]-[#7]-[#6](-[#6])-[#6]-[#6])-[#6],1467
[#6](:[#6]:[#6]:[#6]:[#6]):[#6]:[#6]:[#6]:[#6],1470
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1-[#8])-[*])-[#6],1471
[*]-[#8]-[#6](-[#6]-[#6]-[#6])-[#6](-[#8])-[#6],1471
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[*])-[#6]-[#8],1472
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#6]-[#8],1473
[*]-[#6](-[#6]-[#6])-[#6](-[#6]=[#8])-[#6],1473
[#6]-[#6](-[#6]-[#8]-[#6]-[#6]-[#6]-[#6](-[*])-[#6]-[#6])-[#8],1477
[*]-[#8]-[#6]-1-[#8]-[#6]-[#6]-[#6](-[#6]-1-[#8])-[#8],1477
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#8],1478
[#6](-[#6](-[#6])-[#8])-[#6]-[#8]-[#15](-[#8])=[#8],1480
[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[*])-[#6]-[#8],1480
[#7]-[#6](-[#6])-[#6]-[#6]-[#8],1480
[#8]-[#6]-[#6](-[#8]-[#6](-[#6]-[#6]-[#8])-[#6]-[#8])-[#8],1482
[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[*])-[#6]-[#8],1483
[*]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],1483
[#6]=[#6]-[#6](-[#6](-[#6]-[#6]-[#6])-[#6])-[#6]-[#6],1484
[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6],1484
[#6](-[#6]-[#8])-[#6]-[#6]-[#6]-[#8]-[#6]-[#6]-[#8],1486
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8],1487
[#8]-[#6](-[#6]=[#6])-[#6],1488
[#6](-[#6](-[#6])-[#8]-[#6]-[#6]-[#6]-[#6](-[*])-[#6]-[#6])-[#6],1488
[#6]-[#6]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6],1488
[#7]-[#6]-[#6]-[#6]:[#6],1489
[#6]-[#6]=[#6]-[#6](-[#6])-[#6](-[#6]-[#6]-[#6])-[#6],1489
[#6]=[#6]-[#6]-[#6](-[#6]-[#6])-[#6](-[#6]-[#6])-[#6],1490
[#6]-[#7](-[#6]-[#6]-[#6])-[#6]-[#6],1490
[#6]-1-[#6]-[#6](-[#6]-[#8]-1)-[#8],1490
[#6]-[#6]-[#6](-[#6]-[#6])-[#6]=[#8],1492
[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6](-[#6])-[#8])-[#6]-[#6])-[#6],1492
[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#6](-[#8]-[#6]-[*])-[#6]-[#8],1493
[*]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8],1494
[#6]:1:[#6]:[#6]:[#6]:[#6](-[#6]):[#6]:1-[#6],1496
[#8]-[#6](-[#8]-[#6](-[#6]-[#8])-[#6]-[#8])-[#6]-[#8],1499
[#16]-[#6]-[#6],1499
[#8]-[#6]-1-[#6](-[#8])-[#6](-[#8])-[#6](-[*])-[#6](-[#6])-[#8]-1,1499
[#6]-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]=[#8],1501
[#7]-[#6]-[#6](-[#6](-[#6](-[#6])-[#8])-[#8])-[#8],1501
[#8]=[#6](-[#6]-[#6]-[#6])-[#8]-[#6],1501
[#6]-[#6]-[#7]-[#6](-[#6]-[#8])-[*],1501
[#6]-1-[#6](-[#6]-[#8]-[#6](-[#6]-1-[#8])-[#6]-[#8])-[#8],1502
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8])-[#6]-[#8],1502
[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8],1503
[#8]=[#6](-[#8]-[#6](-[#6]-[#6])-[#6])-[#6],1503
[#6]-[#6]-[#6](=[#6])-[#6]-[#6]-[#6]-[#6],1503
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6],1504
[#6]-[#8]-[#6](-[#6](-[#8])-[#6])-[#8]-[#6]-[#6]-[#8],1504
[*]-[#6](-[#8]-[#6](-[#6](-[#8])-[#6])-[#8]-[#6])-[*],1504
[#8]=[#6](-[#6]-[#6])-[#8]-[#6]-[#6],1504
[#6](-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#8],1505
[#6](-[#6]-[#6]-[#6](-[#8])-[#6]-[#7])-[#8],1505
[#6]:1:[#6](:[#6]:[#6]:[#6]:[#6]:1)-[#6]-[#8],1506
[#6](-[#6](-[#6]-[#8])-[#8]-[#6]-[#6](-[#6]-[#8])-[#8])-[#8],1507
[#6]-[#6]-[#6](-[#6])-[#6](-[#6]-[#6])(-[#6])-[#6](-[#6]-[#6]-[#6])-[#6],1509
[#8]-[#6]-[#7],1510
[*]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6],1511
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6])-[#8],1512
[#6]-[#6]-[#6](-[#6]-[#8])-[#7]-[#6],1513
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[*])-[#6]-[#8],1513
[*]-[#6]-[#8]-[#6](-[#6]-[#6])=[#8],1514
[#6]-[#6]-[#6](-[#6](-[#6](-[#6]-[#6]-[#6]-[#8])-[#6])-[#6]-[#6])-[#6],1515
[#6]:[#6]:[#6](:[#6](:[#6]:[#6])-[#6])-[#6],1515
[#8]-[#6]-1-[#8]-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8],1516
[*]-[#8]-[#6](-[#6])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8],1517
[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#6],1517
[#6]-[#6]-1(-[#6])-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6])-[#6]-[#6]-[#6],1517
[#6](-[#6](-[#6]-[#8]-[#15](-[#8])=[#8])-[#8])-[#8],1518
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#8],1519
[#6]-[#6]-[#6](-[#8]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])-[#6],1519
[*]-[#6](-[#6]=[#8])=[#6],1520
[#6]:[#6]:[#6]:[#6](-[#6]-[#8]):[#6]:[#6],1522
[*]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6],1525
[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6],1526
[#6](-[#6]-[#6])=[#6]-[#6]-[#8],1527
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1-[#8])-[#8])-[#8],1527
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6])-[#6])=[#6]-[#6],1527
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6](-[#6])-[#8],1527
[#8]-[#6](-[#6]-[#8])-[#6](-[#8]-[#6](-[#6]-[#8])-[*])-[#6]-[#8],1528
[#6](-[#7](-[#6]-[*])-[#6])-[#6]-[#6],1528
[*]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6]-[#8],1528
[#6](-[#6])-[#6]-[#6](-[#6])(-[#6])-[#6]-[#8],1528
[#6](-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]=[#8])-[#6],1529
[#6]-[#6]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#8],1530
[#6]-1(-[#6](-[#6]-[#6]-[#6]-1)-[#6]-[#6])-[#6]-[#6]-[#6]-[#6],1530
[#6](-[#6])-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],1531
[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8],1531
[#6](-[#6]=[#8])-[#7]-[#6]-[*],1532
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[*])-[#6]-[#6]-[#8],1534
[*]-[#6](-[#6]-[#6]-[#6]-[#6])-[#7]-[*],1535
[#8]-[#6](-[#6])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],1536
[#8]-[#6]:1:[#6]:[#6](-[#6]-[#6]):[#6]:[#6]:[#6]:1,1536
[#6]-[#6]-[#6]=[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6],1538
[#7]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8],1538
[#6]-[#6]-[#6](-[#6]-[#6])(-[#8])-[#6],1538
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6]-[#6]-1-[#8])-[#6],1539
[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[*])-[#6](-[#6]-[#8])-[#8],1540
[*]-[#6](-[#6]-[#6]-[*])=[#6]-[#6]-[#6]-[#6]-[#6],1541
[#6](-[#6]-[#6]-[#6]-[#6]=[#6]-[#6])-[#8],1543
[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#8]-[#6])-[#6],1544
[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8],1546
[#6](-[#6]=[#8])-[#6](-[#6]-[#6])-[#6]-[#6]-[#6],1546
[#6]-[#8]-[#6](-[#6](-[#8])-[#6])-[#8]-[#6],1547
[#6](-[#7]-[#6](=[#8])-[*])-[#6]-[#8],1547
[*]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6],1547
[#6]-[#6](:[#6]:[#6]:[#6]):[#6](-[#6]):[#6],1548
[*]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8],1548
[#6]-[#6]-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1,1549
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6],1549
[#6]:[#6]:[#6](-[#6]-[#8]):[#6]:[#6],1550
[#6](-[#8])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],1550
[#6]-[#6](-[#6]-[#8])-[#6](-[#8])-[#6],1550
[#6]-[#6]-1(-[#6](-[#6])-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-1,1551
[#6](-[#6]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6]-[#8])-[#6],1552
[#6](-[#6]-[#7])-[#6](-[#6](-[#8])-[#6]-[#8])-[#8],1553
[*]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8],1553
[*]-[#7]-[#6](-[#6]-[#8])-[#6]-[#6],1553
[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6]=[#8],1555
[#8]=[#6](-[#6]-[#6]-[#6]-[#6]-[#6])-[#6],1555
[#6](-[#6](-[#6](-[#6])-[#6]-[#6]-[#6])-[#6]-[#6]-[#6])-[#8],1556
[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#6]-[#6],1556
[#6](-[#6]-[#6](-[#6])-[#6]-[#6])-[#6]=[#6]-[#6]-[#6],1556
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6]-[#6]-[#6]-[#8],1556
[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#8],1557
[#8]-[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8]-[#6],1557
[#6]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]=[#8],1557
[*]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#8],1558
[*]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6]-[*],1558
[#6]=[#6]-[#6]-[#6](-[#6])-[#8],1559
[*]-[#6]-[#16],1559
[*]-[#6]-[#7]-[#6]-[#6](-[#6])-[#8],1561
[#6]-[#6]-[#6](-[#7])-[#6]=[#8],1562
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6])-[#6],1562
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],1563
[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],1563
[#6](-[#6](-[#8])-[#6]-[#7])-[#6](-[#8])-[#6],1563
[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])=[#6],1564
[#7]-[#6]-[#6](-[#8])=[#8],1565
[#6](-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6]-[#8])-[#8],1566
[#8]-[#6]-1-[#6](-[#8])-[#6](-[#8])-[#6](-[*])-[#6]-[#8]-1,1569
[#6](-[#6](:[#6]):[#6]:[#6]:[#6]:[#6])-[#8],1570
[*]-[#8]-[#6](-[#6]-[#6]-[#6]-[*])-[#6]-[#6]-[#8],1571
[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[*])-[#6],1572
[#6](-[#6]-[#7]-[#6])-[#6]-[#6]-[#8],1573
[*]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6],1574
[#6](-[#6](-[#8]-[#6]-[#6])=[#8])-[*],1575
[#6](-[#6](-[#6](-[#6]-[#6])-[#6])-[#6]-[#6])-[#6](-[#6])-[#8],1575
[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]=[#8])-[#6],1577
[#6](-[#6]-[#6]-[#6]-[#6](-[#8]-[#6]-[#6])-[#6])-[#6],1577
[#6]-[#6]-[#6]-1-[#6]-[#6]-[#6]-[#6]-1-[#6]-[#6],1579
[#6](-[#7]-[#6]-[#6]-[#8])=[#8],1579
[#6]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6],1579
[#6]-[#6](-[#6])-[#8]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8],1580
[*]-[#6](-[#6]-[#6])(-[#6]-[#6]-[#6])-[#8],1580
[#6]-[#6](-[#7]-[#6]-[*])-[#6]-[#8],1581
[#6]-[#6](-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#6],1585
[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1-[#8])-[#8],1587
[*]-[#6](-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8])-[*],1588
[*]-[#6](-[#6])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8],1588
[*]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[*])-[#6],1589
[#6]:1:[#6](:[#6]:[#6]:[#6]:[#6]:1)-[#6]=[#8],1589
[#6](-[#6]-[#6])=[#6]-[#6]=[#8],1589
[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[*])-[#6],1589
[#6]-1(-[#8])-[#6]-[#6]-[#8]-[#6](-[#8])-[#6]-1-[#8],1590
[#6]-[#6](:[#6](-[#6]):[#6]):[#6]:[#6],1592
[#6](-[#6]:[#6]:[#6]:[#6]:[#6]:[#6])-[#8],1596
[#8]-[#6]-1-[#6](-[#6](-[#8]-[#6](-[#6]-1)-[#8])-[#6]-[#8])-[#8],1597
[*]-[#7]-[#6](-[#6]-[#6]-[#6])=[#8],1597
[#6]:[#6]:[#6]:[#6](:[#6]-[#8])-[#8],1597
[#6]-[#6]-[#6]-[#8]-[#6](-[#6]-[#6]-[#8])-[#6],1599
[*]-[#6](-[#6]-[#6])-[#8]-[#6](-[#6]-[#6])-[#6],1600
[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6]-[#6])-[#6],1600
[*]-[#7]-[#6]-[#6]-[#6]-[#6]-[#8],1600
[#6]-[#6](-[#6]-[#6]-[#6]-[#8])(-[#6]-[#6])-[#6],1602
[#6](:[#6](:[#6]:[#6])-[#6]-[#6])-[#6],1603
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])-[#8],1604
[*]-[#8]-[#6]-[#6](-[#8])-[#6]-[#8]-[*],1604
[#6]=[#6](-[#6]-[#6])-[#6]-[#6]-[#6],1604
[#6]:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6],1606
[*]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#8],1606
[#6](-[#7]-[#6])-[#6](=[#8])-[*],1607
[#8]=[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6])-[#6],1607
[#6](-[#6]-[#6]-[#6](-[#6])(-[#6])-[#6])-[#8],1608
[#6](-[#6])-[#8]-[#6](-[#6]-[#6])-[#6]-[#6]-[#8],1608
[#6](-[#7]-[#6])-[#6]=[#8],1609
[*]-[#6](-[#6]-[#6]-[#6]-[*])=[#6]-[#6]-[#6]-[*],1609
[#8]-[#6]-1-[#6]-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[#8],1610
[#6]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6])-[#8])-[#8])-[#8],1610
[#6]-[#6]-1-[#8]-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8],1610
[#6]-[#6]-[#6](-[#6](-[#6]-[#7])-[#8])-[#8],1611
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6]-[#6],1612
[#6]=[#6](-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]-[#6])-[#6],1612
[#6](:[#6]-[#8]):[#6]:[#6]:[#6](:[#6])-[#6]-[#6],1613
[*]-[#6](-[#6])-[#6]-[#6](-[#6])=[#8],1614
[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6])-[#6],1615
[#6]-[#6]-[#6](-[#8]-[#6](-[#6]-[#8])-[#8])-[#6]-[#8],1615
[#6](-[#6])-[#6]-[#6](-[#6]=[#6]-[#6]-[#6])-[#6],1615
[#6](-[#6]-[#6]=[#6]-[#6])-[#6]-[#8],1617
[#6]-[#6](-[#6]-[#8])-[#6]-[#8],1620
[*]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#6]-[#8])-[#6],1621
[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[*])-[#6]-[#8],1622
[#6](-[#6]-[#6]-[#8])=[#6]-[#6],1622
[#6](-[#6](-[#6](-[#6]-[#6](-[#6]-[#8])-[#8])-[#8])-[#8])-[#8],1624
[#6]:[#6]:[#7]:[#6]:[#7],1624
[#6]-1-[#6](-[#8]-[#6](-[#6]-[#6]-1-[#8])-[#6]-[#8])-[#8],1624
[#6](-[#6]:[#6]:[#6]:[#6]:[#6])-[#8],1625
[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6])-[#6])=[#6]-[#6],1625
[*]-[#8]-[#6]-[#6]-[#7],1626
[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6](-[#8])=[#8],1627
[#8]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#8]-[#6],1627
[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6](-[#6])-[#6])-[#6])-[#8],1629
[#6](-[#6]-[#6]-[#8])-[#7]-[#6],1630
[#6](-[#6](-[#6]-[#6](-[#6]-[#6])-[#8])-[#6]-[#6])-[#6],1631
[#8]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6],1632
[#6](:[#6](-[#6]=[#8]):[#6]:[#6]):[#6],1633
[*]-[#6]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#8],1633
[#6](:[#6]:[#6]-[#6]):[#6]:[#6]:[#6]-[#6],1633
[#6](-[#6]-[#6]-[#8])-[#8]-[#15](-[#8])(-[#8])=[#8],1634
[*]-[#8]-[#6]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8],1634
[#6](-[#6]-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#8],1635
[#6](-[#6](-[#6]-[#8])-[#7])-[#6]-[#6],1635
[#6]-[#6](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6]-[#6](-[#8])-[#6],1638
[#6]-[#6]-[#6](-[#6]-[#8]-[#6]-[#6])-[#6],1639
[#6]-1-[#6](-[#6](-[#8]-[#6](-[#6]-1)-[#6])-[#8])-[#8],1640
[*]-[#7]-[#6]-[#6]=[#8],1641
[*]-[#6](-[#6]-[#8])-[#6]=[#8],1641
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8])-[#8],1642
[#8]=[#6](-[#7]-[#6]-[#6])-[#6]-[#6],1642
[#8]-[#6]-[#6]-[#6]-[#8]-[#15](-[#8])=[#8],1644
[*]-[#8]-[#6](-[#6]-[#6]-[#8]-[*])-[#6]-[#6],1644
[#6](-[#6](-[#6](-[#8])-[#8])-[#8])-[#6]-[#8],1645
[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[*])-[#6](-[#8])-[#6]-[#8],1649
[#6](-[#6]-[#6]-[#8]-[#15]=[#8])-[#8],1650
[#6]-1-[#6](-[#6](-[#8]-[#6](-[#8])-[#6]-1)-[#6]-[#8])-[#8],1650
[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#6]-[#8]-[#6]-[#8],1651
[#6](-[#6])-[#6]-[#6]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6]-[#6],1651
[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8]-[#6](-[#6]-[#8])-[#8],1654
[*]-[#8]-[#6](-[#6](-[#8])-[#6])-[#8]-[#6]-[#6]-[#8],1654
[#6](-[#6](:[#6]):[#6]:[#6]:[#6])-[#8],1655
[*]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#8],1655
[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#6]-[#8],1656
[#6]-[#6]=[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])-[#6],1656
[#7]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8],1660
[#6]-[#8]-[#6](-[#6]-[#6])-[#6](-[#6])-[#8],1661
[#6](-[#6](-[#8])-[#6](-[#8])-[#6](-[*])-[#8])-[#6]-[#6]-[#8],1661
[#6](:[#6](-[#6]=[#8]):[#6]):[#6]:[#6]:[#6],1661
[*]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[*])-[#6](-[#6])-[#8],1661
[#8]-[#6]-[#6](-[#6])-[#8]-[#6](-[#6]-[#8])-[#8]-[*],1662
