,compounds,number_chiral_centers,weight
3104,C05285,5,300.3921
3105,C05455,8,400.6371
3106,C05476,9,350.4923
3107,C05490,0,344.4446
3108,C06128,13,0.0
3109,C06139,46,0.0
3110,C06140,40,0.0
3111,C06341,9,418.6523
3112,C11547,10,0.0
3113,C11548,10,0.0
3114,C15518,10,418.6523
3115,C15520,9,418.6523
3116,C17331,8,416.6365
3117,C17332,8,416.6365
3118,C17335,9,432.6359
3119,C17336,8,416.6365
3120,C17337,8,430.62
3121,C19769,6,275.2552
3122,C19770,6,373.2504
3123,C20734,17,0.0
3124,C21366,17,0.0
3125,C02348,1,158.1154
3126,C03037,0,166.217
3127,C03448,0,168.2328
3128,C04044,0,182.1733
3129,C11457,0,166.1739
3130,C12621,0,164.158
3131,C12623,0,180.1574
3132,C19767,1,272.3422
3133,C20503,2,384.3362
3134,C20504,1,386.3521
3135,C20564,5,579.6838
3136,C21897,2,256.3428
3137,C00377,-1,0.0
3138,C00548,0,136.1479
3139,C00625,4,0.0
3140,C00847,0,183.1614
3141,C00978,0,218.2518
3142,C01007,3,378.3798
3143,C01231,5,340.1157
3144,C01311,15,0.0
3145,C01312,5,352.4651
3146,C01382,0,253.8089
3147,C01392,3,0.0
3148,C01490,10,0.0
3149,C01693,1,193.1562
3150,C01829,1,776.87
3151,C02055,0,0.0
3152,C02110,0,284.4357
3153,C02373,0,100.1589
3154,C02465,1,650.9735
3155,C02534,0,0.0
3156,C03000,4,0.0
3157,C03254,0,0.0
3158,C03336,-1,0.0
3159,C03706,5,0.0
3160,C03889,1,0.0
3161,C04185,0,193.1562
3162,C04476,1,0.0
3163,C04680,0,0.0
3164,C04683,11,0.0
3165,C04750,10,0.0
3166,C04789,10,0.0
3167,C04866,15,0.0
3168,C04885,16,0.0
3169,C04887,17,0.0
3170,C04901,16,0.0
3171,C04907,15,0.0
3172,C04926,20,0.0
3173,C04936,28,0.0
3174,C05234,2,0.0
3175,C05290,5,302.4079
3176,C05294,6,304.4238
3177,C05295,6,302.4079
3178,C05297,5,300.3921
3179,C05497,7,346.4605
3180,C05498,7,330.4611
3181,C05499,8,418.6523
3182,C05500,8,402.6529
3183,C05501,9,418.6523
3184,C05502,9,402.6529
3185,C05585,0,138.1207
3186,C05590,0,127.9124
3187,C05598,0,193.1992
3188,C05660,0,205.2099
3189,C05842,0,152.1506
3190,C05843,0,152.1506
3191,C05965,1,336.4657
3192,C06133,24,0.0
3193,C06138,40,0.0
3194,C06483,15,0.0
3195,C06607,0,170.1671
3196,C06608,0,154.1015
3197,C07565,0,135.1632
3198,C13636,0,152.1473
3199,C15519,8,402.6529
3200,C15534,0,0.0
3201,C15535,0,0.0
3202,C15558,10,0.0
3203,C15583,0,136.1479
3204,C15646,1,0.0
3205,C16365,0,226.1894
3206,C16420,0,209.2019
3207,C16610,0,311.3071
3208,C16622,0,116.1185
3209,C16682,0,286.4516
3210,C16729,1,0.0
3211,C16730,1,0.0
3212,C16731,1,0.0
3213,C16732,1,0.0
3214,C16733,1,0.0
3215,C16734,0,0.0
3216,C17276,0,286.4516
3217,C17339,9,416.6365
3218,C20380,0,320.3371
3219,C20383,5,496.4612
3220,C20640,8,674.4113
3221,C20775,1,321.2375
3222,C20832,-1,0.0
3223,C20833,-1,0.0
3224,C20837,-1,0.0
3225,C20907,10,0.0
3226,C20908,10,0.0
3227,C20909,10,0.0
3228,C00682,0,142.1094
3229,C02501,0,158.1088
3230,C02954,3,216.2575
3231,C06760,0,156.136
3232,C07478,0,172.1354
3233,C19697,0,52.4603
3234,C00692,12,879.6082
3235,C00982,0,407.4638
3236,C01872,0,0.0
3237,C03717,0,395.4531
3238,C04902,15,0.0
3239,C06597,2,217.908
3240,C06598,0,199.4623
3241,C06599,0,181.0166
3242,C06609,0,110.9699
3243,C06610,0,110.9699
3244,C06752,0,98.9592
3245,C06753,0,80.5135
3246,C06988,6,290.8298
3247,C13050,8,541.3005
3248,C13051,8,745.3977
3249,C16181,6,272.3842
3250,C16182,6,253.9385
3251,C20742,8,621.2804
3252,C00246,0,88.1051
3253,C01124,7,362.4599
3254,C01735,4,283.3218
3255,C01780,7,360.444
3256,C02506,-1,0.0
3257,C02592,9,483.7042
3258,C03072,1,276.4568
3259,C03091,8,386.6535
3260,C03642,9,563.7674
3261,C03772,6,288.4244
3262,C04042,7,316.4776
3263,C04518,7,332.477
3264,C04644,0,1184.1706
3265,C04722,7,450.6511
3266,C04760,0,1200.17
3267,C04847,15,545.489
3268,C04855,15,0.0
3269,C04891,15,0.0
3270,C04939,25,0.0
3271,C05293,7,290.4403
3272,C05451,9,402.6529
3273,C05453,10,418.6523
3274,C05469,7,362.4599
3275,C05471,8,364.4758
3276,C05473,8,362.4599
3277,C05475,8,348.4764
3278,C05479,7,316.4776
3279,C05959,5,354.481
3280,C06485,3,162.1406
3281,C07326,4,164.1565
3282,C07639,1,650.9735
3283,C11301,9,512.6792
3284,C13712,8,318.4935
3285,C13713,8,334.4929
3286,C15497,4,256.2551
3287,C15557,9,433.6239
3288,C18041,8,318.4935
3289,C18042,9,320.5093
3290,C19561,0,272.3404
3291,C19562,0,352.4036
3292,C20935,12,0.0
3293,C20936,12,1165.5929
3294,C21742,20,0.0
3295,C21743,25,0.0
3296,C21925,0,0.0
3297,C21926,5,0.0
3298,C00545,3,166.1293
3299,C01114,3,148.114
3300,C20994,2,333.3839
3301,C01012,1,130.1418
3302,C01125,0,128.1259
3303,C01732,0,130.0987
3304,C03618,2,147.1293
3305,C19820,4,426.7174
3306,C20410,1,286.3688
3307,C20438,4,366.4965
3308,C20512,2,351.4421
3309,C20563,2,283.3251
3310,C20605,4,411.45099999999996
3311,C03283,1,118.1344
3312,C04255,5,301.27099999999996
3313,C06442,1,160.1711
3314,C01596,0,115.0874
3315,C19773,10,342.2965
3316,C19774,14,554.391
3317,C05235,0,74.0785
3318,C06153,6,180.1559
3319,C15668,0,69.1051
3320,C00918,2,323.1294
3321,C03601,2,365.1661
3322,C00593,0,124.1158
3323,C00934,-1,0.0
3324,C03117,9,589.3417
3325,C04152,12,0.0
3326,C11481,0,81.0711
3327,C19879,6,370.1417
3328,C19880,6,290.1618
3329,C01769,1,88.1051
3330,C03046,2,90.12100000000001
3331,C01486,0,68.4597
3332,C10700,0,136.1479
3333,C04720,0,211.1715
3334,C04831,6,373.3121
3335,C11902,3,450.4432
3336,C15770,0,181.1455
3337,C15772,6,343.2861
3338,C17743,0,308.3279
3339,C18062,6,359.2855
3340,C18223,5,272.4681
3341,C02106,1,327.3743
3342,C03582,0,228.2433
3343,C04118,1,341.4009
3344,C06563,0,270.2369
3345,C10107,0,318.2351
3346,C10208,0,254.2375
3347,C10287,0,256.2964
3348,C10521,0,284.2635
3349,C11620,0,346.2883
3350,C12125,0,268.2641
3351,C12633,0,332.2617
3352,C15615,0,238.2381
3353,C15616,0,252.2647
3354,C17277,3,204.3511
3355,C20154,0,242.2699
3356,C20159,3,204.3511
3357,C04479,0,214.1721
3358,C12456,0,248.2744
3359,C12624,0,212.1562
3360,C04656,10,0.0
3361,C04850,15,0.0
3362,C00313,5,839.5537
3363,C00798,5,795.5442
3364,C05912,2,586.678
3365,C11630,1,584.6621
3366,C06400,15,0.0
3367,C00791,0,113.1179
3368,C02636,0,160.191
3369,C03110,9,0.0
3370,C04022,0,134.1967
3371,C04125,1,0.0
3372,C04564,1,0.0
3373,C04628,2,343.3336
3374,C04832,2,483.515
3375,C11499,1,170.1411
3376,C11638,0,169.0731
3377,C11903,0,538.8057
3378,C11904,0,540.8216
3379,C15489,5,924.7028
3380,C18911,1,228.137
3381,C19685,5,889.6339999999999
3382,C19871,7,866.4801
3383,C20638,9,588.357
3384,C20748,5,893.7104
3385,C20750,6,911.7257
3386,C21026,0,172.1851
3387,C01253,9,0.0
3388,C03315,1,0.0
3389,C15996,0,175.1475
3390,C20248,0,194.1475
3391,C16305,10,595.526
3392,C16306,10,611.5254
3393,C16307,10,627.5248
3394,C20420,0,847.2824
3395,C20421,5,1155.5073
3396,C20471,10,0.0
3397,C20772,0,208.1675
3398,C20773,4,413.3841
3399,C01367,4,347.2212
3400,C01368,4,324.1813
3401,C02353,4,329.2059
3402,C02354,4,305.1812
3403,C02355,4,306.166
3404,C02508,4,0.0
3405,C03419,4,0.0
3406,C04877,14,1051.79
3407,C05772,4,878.8743
3408,C05822,4,323.1965
3409,C05892,13,1007.7805
3410,C06019,3,260.1358
3411,C06193,4,363.2206
3412,C06194,4,345.2053
3413,C11538,4,919.7492
3414,C11544,6,268.2179
3415,C11879,3,272.4681
3416,C11881,2,272.4681
3417,C11901,3,450.4432
3418,C17401,4,933.7757
3419,C20231,0,146.1014
3420,C20232,0,160.128
3421,C20249,0,103.0767
3422,C20250,0,117.1033
3423,C20253,0,87.0773
3424,C20254,0,130.102
3425,C06311,4,262.1517
3426,C05226,1,0.0
3427,C00980,0,0.0
3428,C01166,-1,0.0
3429,C12475,4,555.573
3430,C12476,4,569.5996
3431,C00814,0,284.2635
3432,C00858,0,268.2641
3433,C03005,0,151.1626
3434,C06099,1,136.234
3435,C15567,0,272.2528
3436,C16190,0,286.2794
3437,C19710,1,0.0
3438,C00786,1,286.2794
3439,C00799,0,222.2387
3440,C02621,5,264.3633
3441,C04074,5,400.3787
3442,C04170,5,346.4638
3443,C04858,8,564.4921
3444,C05376,5,446.4041
3445,C05622,8,650.5383
3446,C08983,25,943.1221
3447,C09126,5,432.3775
3448,C10020,5,518.4237
3449,C10216,5,416.3781
3450,C10502,2,284.2635
3451,C10503,2,270.28
3452,C10509,5,430.4047
3453,C10538,7,446.4041
3454,C12625,5,532.4503
3455,C12631,0,288.2522
3456,C14536,0,284.2635
3457,C16187,2,288.2952
3458,C16191,5,502.4243
3459,C16192,5,518.4237
3460,C16195,5,446.4041
3461,C16197,5,532.4503
3462,C16222,5,516.4509
3463,C16223,7,432.4206
3464,C16224,7,518.4667
3465,C16231,7,532.4503
3466,C19763,15,634.8403
3467,C19865,20,796.9809
3468,C21738,1,242.2699
3469,C21739,1,240.25400000000002
3470,C00846,0,160.1247
3471,C04483,10,392.57199999999995
3472,C05463,9,499.7036
3473,C05464,10,449.6233
3474,C05730,2,434.5541
3475,C06231,1,142.1558
3476,C06176,4,335.3948
3477,C15612,4,351.3942
3478,C06554,0,129.0742
3479,C22084,0,147.0895
3480,C11826,32,0.0
3481,C11827,34,0.0
3482,C00602,5,0.0
3483,C00663,5,260.1358
3484,C00906,0,128.1292
3485,C01289,5,1130.4548
3486,C02084,0,226.2723
3487,C02768,0,0.0
3488,C03187,8,548.3296
3489,C03773,5,0.0
3490,C03802,4,0.0
3491,C04136,4,0.0
3492,C04216,0,654.7942
3493,C04390,2,232.2337
3494,C04881,10,1333.6473
3495,C06210,0,156.136
3496,C06336,0,190.1738
3497,C06364,6,0.0
3498,C06510,17,1665.5066
3499,C07085,0,136.1479
3500,C07087,0,168.1467
3501,C07089,0,176.5545
3502,C08353,4,150.1299
3503,C11838,1,132.1146
3504,C12147,2,199.0991
3505,C15494,0,322.4391
3506,C15495,0,324.455
3507,C16639,4,150.1299
3508,C19725,9,662.3891
3509,C19745,9,662.3891
3510,C20276,1,476.8191
3511,C20475,9,494.8344
3512,C20565,8,658.4119
3513,C20666,0,598.6457
3514,C20667,0,598.6457
3515,C21101,1,0.0
3516,C02727,1,188.2242
3517,C01020,0,139.1088
3518,C17209,4,162.1406
3519,C01372,0,0.0
3520,C01438,0,16.0425
3521,C18246,0,133.4042
3522,C01795,0,338.3771
3523,C02105,1,329.3902
3524,C02915,1,354.4196
3525,C02916,1,287.3105
3526,C03329,1,339.385
3527,C05175,1,323.3426
3528,C05178,1,329.3902
3529,C05201,0,223.3129
3530,C05203,0,301.3371
3531,C05204,1,235.3236
3532,C05314,0,237.3395
3533,C05315,0,352.4037
3534,C05318,2,250.3581
3535,C06160,1,271.3111
3536,C06163,2,338.3771
3537,C06346,0,271.3111
3538,C06348,0,285.3377
3539,C06350,0,287.3105
3540,C06394,2,204.3511
3541,C06516,1,315.3636
3542,C06517,1,301.3371
3543,C06520,1,315.3636
3544,C10682,2,358.3851
3545,C18167,2,362.4168
3546,C20469,10,611.5254
3547,C20470,5,330.2873
3548,C20495,10,595.526
3549,C20496,10,627.5248
3550,C11890,6,290.4834
3551,C03240,10,386.5228
3552,C11878,3,272.4681
3553,C11880,3,272.4681
3554,C18211,4,272.4681
3555,C20158,3,290.4834
3556,C20478,2,204.3511
3557,C20711,2,272.4681
3558,C01286,2,258.1199
3559,C04590,1,444.5418
3560,C04638,1,717.0099
3561,C16163,5,1025.9326
3562,C16164,5,1053.9857
3563,C16167,5,1108.0762
3564,C16171,5,1110.0919999999999
3565,C16179,5,1056.0016
3566,C16180,5,1058.0175
3567,C16530,5,1060.0334
3568,C21935,5,1029.9643
3569,C21937,5,1058.0175
3570,C21943,5,1003.927
3571,C00371,0,219.2431
3572,C03300,4,351.3577
3573,C03423,5,381.3837
3574,C02707,2,0.0
3575,C03874,2,0.0
3576,C04342,48,0.0
3577,C04848,49,0.0
3578,C16070,11,403.2763
3579,C16562,2,491.6484
3580,C16563,4,780.9566
3581,C16564,4,778.9408
3582,C16566,2,448.5806
3583,C16567,4,737.8888
3584,C16568,4,735.873
3585,C16667,1,512.8051
3586,C00793,1,121.1582
3587,C01068,3,232.1257
3588,C04287,3,160.1247
3589,C06892,2,178.14
3590,C06893,2,258.1199
3591,C16737,3,178.14
3592,C18015,6,314.4186
3593,C18016,7,316.4345
3594,C18228,4,272.4681
3595,C19918,8,426.7174
3596,C20396,0,96.0224
3597,C20422,4,468.0767
3598,C01123,2,152.2334
3599,C02066,0,141.2108
3600,C02485,1,150.2176
3601,C02569,0,314.2091
3602,C08606,5,600.8702
3603,C09672,0,204.3511
3604,C12142,3,204.3511
3605,C16320,0,292.4131
3606,C19708,3,204.3511
3607,C19747,0,204.3511
3608,C19827,0,294.4290000000001
3609,C20162,4,204.3511
3610,C20371,1,197.231
3611,C00587,0,138.1207
3612,C03233,0,198.1296
3613,C06680,0,182.1302
3614,C02940,1,274.4409
3615,C04339,10,0.0
3616,C05458,10,418.6523
3617,C01771,0,86.0892
3618,C01822,15,484.4986
3619,C03281,15,564.4785
3620,C05629,0,150.1745
3621,C07113,0,120.1485
3622,C11348,1,122.1644
3623,C17558,0,767.3025
3624,C20236,9,342.2965
3625,C01291,5,961.7612
3626,C01920,5,917.7517
3627,C00400,3,156.2652
3628,C00521,1,136.234
3629,C01761,6,350.411
3630,C02074,11,512.5516
3631,C06362,-1,0.0
3632,C06363,-1,0.0
3633,C09893,1,152.2334
3634,C10453,0,164.2011
3635,C11807,5,334.4116
3636,C11951,2,152.2334
3637,C11952,2,154.2493
3638,C12640,10,757.6682
3639,C12641,10,843.7144
3640,C12647,10,929.7605
3641,C16299,10,843.7144
3642,C16313,10,789.6669999999997
3643,C16349,10,741.6688
3644,C16350,10,757.6682
3645,C16351,10,773.6676
3646,C16371,10,757.6682
3647,C16372,10,773.6676
3648,C16930,0,134.1751
3649,C19735,3,204.3511
3650,C19736,3,204.3511
3651,C19737,3,204.3511
3652,C19753,3,204.3511
3653,C19754,3,204.3511
3654,C19760,0,382.3261
3655,C19818,0,136.234
3656,C19829,9,444.7327
3657,C19931,7,352.4269
3658,C19932,7,350.411
3659,C20224,0,0.0
3660,C20225,0,222.2372
3661,C20465,0,192.2112
3662,C03393,2,216.0832
3663,C11877,4,272.4681
3664,C19702,11,341.3117
3665,C19755,4,222.3663
3666,C20185,3,272.4681
3667,C20732,12,0.0
3668,C03514,9,470.5116
3669,C06740,14,650.6675
3670,C12092,5,900.6814
3671,C12093,0,241.24200000000002
3672,C16718,9,488.5269
3673,C00479,0,58.0791
3674,C02247,5,886.6548
3675,C02403,0,0.0
3676,C02658,0,0.0
3677,C04297,7,531.3023
3678,C05250,1,0.0
3679,C05326,5,0.0
3680,C05931,1,247.202
3681,C05932,1,231.2026
3682,C11143,0,78.1334
3683,C15699,1,217.2655
3684,C16272,0,146.1412
3685,C16273,5,895.66
3686,C20240,0,128.1259
3687,C20359,9,620.3525
3688,C19823,8,589.3384
3689,C20768,9,591.3543
3690,C18232,0,143.0975
3691,C19675,1,156.1576
3692,C20719,9,1143.9294
3693,C20720,14,1306.07
3694,C02941,0,272.425
3695,C20144,5,284.3927
3696,C06398,10,619.3677
3697,C00653,3,0.0
3698,C04260,4,0.0
3699,C06366,0,159.2724
3700,C02899,1,338.4003
3701,C03032,3,336.3844
3702,C01454,0,136.1479
3703,C03067,0,122.1213
3704,C07211,0,136.1479
3705,C07215,0,136.1479
3706,C00797,0,45.0837
3707,C02429,3,0.0
3708,C03063,0,172.1354
3709,C03671,0,184.1031
3710,C04052,0,216.1449
3711,C04186,0,216.1449
3712,C04324,0,202.1183
3713,C04434,0,202.1183
3714,C04484,0,186.1189
3715,C04642,0,200.1455
3716,C04643,10,406.5555
3717,C05600,0,172.1354
3718,C05616,0,184.1461
3719,C07305,-1,0.0
3720,C07335,1,213.0826
3721,C18345,0,216.1449
3722,C21386,4,0.0
3723,C21387,4,0.0
3724,C21388,3,0.0
4647,C03296,1,274.2737
5677,C19567,0,163.1733
5678,C19569,0,179.1727
5710,C19972,5,246.2603
5711,C20082,6,334.3224
