,compounds,number_chiral_centers,weight
2320,C01143,1,308.1169
2321,C01222,8,587.3258
2322,C03238,8,386.6535
2323,C03588,7,362.4599
2324,C03681,7,316.4776
2325,C03824,0,141.1247
2326,C04409,0,185.1342
2327,C14830,8,587.3258
2328,C15785,8,398.6642
2329,C15786,8,400.6801
2330,C15796,8,414.6636
2331,C15797,9,416.6795
2332,C16154,8,563.3011
2333,C16156,4,1006.4224
2334,C18040,7,332.477
2335,C20395,8,619.3213
2336,C00192,0,33.0299
2337,C00827,5,839.5968
2338,C00991,-1,0.0
2339,C01080,6,775.6085
2340,C01241,0,0.0
2341,C01328,0,17.0073
2342,C01330,0,22.9898
2343,C01769,1,88.1051
2344,C01861,0,192.1914
2345,C02331,5,835.6081
2346,C03046,2,90.12100000000001
2347,C03375,0,131.2193
2348,C03393,2,216.0832
2349,C03576,0,142.1972
2350,C03761,0,162.1406
2351,C03920,0,156.2238
2352,C04226,0,141.1247
2353,C04308,0,0.0
2354,C04488,11,790.7092
2355,C04628,2,343.3336
2356,C04832,2,483.515
2357,C05227,-1,0.0
2358,C06026,24,2238.7184
2359,C06322,5,873.6561
2360,C06749,5,891.6713
2361,C09811,5,875.6719
2362,C09821,5,889.6555
2363,C09823,5,877.6878
2364,C09825,5,907.6707
2365,C11062,5,853.6234
2366,C11481,0,81.0711
2367,C11516,5,348.1978
2368,C11544,6,268.2179
2369,C11903,0,538.8057
2370,C11904,0,540.8216
2371,C16153,8,535.2909999999998
2372,C16155,7,534.2599
2373,C16157,4,978.4123
2374,C16159,0,160.1247
2375,C16400,0,137.1823
2376,C18172,0,189.2554
2377,C18174,0,175.2288
2378,C19791,6,348.1978
2379,C19883,28,1977.1901
2380,C19884,18,1536.8368
2381,C19890,28,2369.8483
2382,C20559,4,305.221
2383,C20562,4,482.3844
2384,C21332,4,236.1761
2385,C21333,4,237.2072
2386,C21982,14,1644.1157
2387,C22002,18,1775.2456
2388,C00190,7,536.2758
2389,C00501,9,565.317
2390,C00716,0,105.0926
2391,C00989,0,104.1045
2392,C01182,2,310.0897
2393,C01291,5,961.7612
2394,C01768,4,0.0
2395,C02060,8,1062.0492
2396,C02798,0,168.042
2397,C03117,9,589.3417
2398,C03187,8,548.3296
2399,C03233,0,198.1296
2400,C03557,0,125.0636
2401,C03598,8,533.3182
2402,C03599,8,533.3182
2403,C05226,1,0.0
2404,C05392,7,0.0
2405,C05519,2,119.1192
2406,C06393,0,104.1078
2407,C06400,15,0.0
2408,C06680,0,182.1302
2409,C07343,8,1078.0486
2410,C19830,2,155.1513
2411,C19831,2,155.1513
2412,C20237,10,422.2764
2413,C20638,9,588.357
2414,C20797,0,156.1576
2415,C20798,0,154.1417
2416,C20830,3,244.2197
2417,C20831,3,324.1996
2418,C00973,20,0.0
2419,C01186,2,146.1876
2420,C02403,0,0.0
2421,C03656,1,145.1564
2422,C04046,6,0.0
2423,C05161,2,146.1876
2424,C06040,11,0.0
2425,C06366,0,159.2724
2426,C16272,0,146.1412
2427,C16273,5,895.66
2428,C20860,16,0.0
2429,C00729,0,141.2108
2430,C00783,0,139.1949
2431,C00786,1,286.2794
2432,C01756,0,152.1771
2433,C01872,0,0.0
2434,C01918,13,0.0
2435,C02050,5,1029.9643
2436,C02220,0,157.1241
2437,C02920,0,284.2635
2438,C03035,5,1027.9484
2439,C03154,15,525.5506
2440,C03297,13,0.0
2441,C03595,5,1056.0016
2442,C04346,8,547.3448
2443,C06313,0,237.2153
2444,C06426,0,278.4296
2445,C06597,2,217.908
2446,C06598,0,199.4623
2447,C06599,0,181.0166
2448,C06609,0,110.9699
2449,C06610,0,110.9699
2450,C06752,0,98.9592
2451,C06753,0,80.5135
2452,C06988,6,290.8298
2453,C07345,0,120.1702
2454,C08057,1,102.0919
2455,C10419,0,302.2788
2456,C11822,1,103.0767
2457,C12135,0,300.2629
2458,C16162,5,1027.9484
2459,C16163,5,1025.9326
2460,C16164,5,1053.9857
2461,C16167,5,1108.0762
2462,C16171,5,1110.0919999999999
2463,C16179,5,1056.0016
2464,C16180,5,1058.0175
2465,C16181,6,272.3842
2466,C16182,6,253.9385
2467,C16226,0,298.247
2468,C16227,1,300.2629
2469,C16228,1,300.2629
2470,C16530,5,1060.0334
2471,C16620,4,393.3128
2472,C19877,19,1705.8635
2473,C20651,1,163.132
2474,C21935,5,1029.9643
2475,C21937,5,1058.0175
2476,C21943,5,1003.927
2477,C00545,3,166.1293
2478,C01042,1,175.1394
2479,C01114,3,148.114
2480,C01117,4,0.0
2481,C04212,4,0.0
2482,C06153,6,180.1559
2483,C08353,4,150.1299
2484,C12270,2,304.2533
2485,C16639,4,150.1299
2486,C20776,3,433.3673
2487,C00414,0,98.14299999999999
2488,C01147,0,114.1424
2489,C02591,9,422.2764
2490,C02768,0,0.0
2491,C04508,5,0.0
2492,C06215,12,0.0
2493,C10700,0,136.1479
2494,C11519,0,127.1842
2495,C11520,0,109.1689
2496,C12314,0,130.1418
2497,C13636,0,152.1473
2498,C20748,5,893.7104
2499,C20750,6,911.7257
2500,C00513,4,477.255
2501,C00521,1,136.234
2502,C00684,1,148.114
2503,C00686,4,0.0
2504,C00854,0,100.1589
2505,C00964,2,152.2334
2506,C01203,0,0.0
2507,C01387,0,114.2285
2508,C01606,0,166.1308
2509,C01629,-1,0.0
2510,C01767,1,150.2176
2511,C02119,0,0.0
2512,C02244,-1,0.0
2513,C02359,0,140.1118
2514,C02364,0,140.1118
2515,C02371,0,140.1118
2516,C02658,0,0.0
2517,C03547,0,0.0
2518,C04136,4,0.0
2519,C04178,0,276.9128
2520,C04218,10,819.1141
2521,C04465,10,1295.9317
2522,C04634,0,156.136
2523,C06099,1,136.234
2524,C06321,2,156.136
2525,C07271,1,152.2334
2526,C07276,3,170.2487
2527,C09816,1,208.2106
2528,C09817,6,957.7294
2529,C11249,0,84.1595
2530,C11354,0,128.1259
2531,C12115,0,153.1354
2532,C16246,0,294.9281
2533,C16478,2,174.1265
2534,C16479,2,174.1265
2535,C16480,2,174.1265
2536,C16481,2,174.1265
2537,C16482,2,174.1265
2538,C16520,0,0.0
2539,C16999,4,414.3688
2540,C19081,1,152.2334
2541,C19082,3,170.2487
2542,C19671,-1,0.0
2543,C19672,-1,0.0
2544,C19693,0,774.1574
2545,C19854,20,1589.8082
2546,C19857,25,1751.9488
2547,C20644,1,287.1611
2548,C20746,6,897.6329
2549,C20747,6,883.6063
2550,C20773,4,413.3841
2551,C20938,0,342.3476
2552,C20939,0,301.7095
2553,C00518,10,0.0
2554,C00623,1,172.0737
2555,C00734,15,0.0
2556,C00976,9,619.3246
2557,C01033,5,851.6505
2558,C01234,0,101.1039
2559,C01246,5,0.0
2560,C01324,0,79.904
2561,C01725,8,342.2965
2562,C02124,0,128.5563
2563,C02625,0,163.0014
2564,C02933,0,179.0008
2565,C03022,1,0.0
2566,C03112,3,373.3816
2567,C03626,1,202.2541
2568,C03922,5,0.0
2569,C04504,5,0.0
2570,C04794,8,379.3166
2571,C05557,4,359.398
2572,C06023,15,0.0
2573,C06564,4,359.398
2574,C06620,5,528.2984
2575,C07113,0,120.1485
2576,C07299,-1,0.0
2577,C07300,-1,0.0
2578,C11348,1,122.1644
2579,C11499,1,170.1411
2580,C11527,0,168.1467
2581,C11910,7,531.3454
2582,C11911,7,559.3986
2583,C11930,5,528.2984
2584,C12026,1,183.1614
2585,C12107,0,153.1354
2586,C12108,2,171.1507
2587,C12323,1,167.162
2588,C12325,0,182.1302
2589,C12354,0,0.0
2590,C12366,0,384.3362
2591,C12415,0,396.3469
2592,C12417,1,396.3469
2593,C12419,3,398.3628
2594,C12421,0,396.3469
2595,C12422,0,410.3735
2596,C12423,2,410.3735
2597,C12424,3,412.3894
2598,C12836,0,194.5698
2599,C15668,0,69.1051
2600,C16249,0,237.0049
2601,C16269,3,204.3511
2602,C17010,3,296.2726
2603,C17017,2,294.2568
2604,C17953,4,220.3505
2605,C17954,3,218.3346
2606,C17955,4,220.3505
2607,C18054,2,225.19799999999998
2608,C18244,0,229.0148
2609,C18306,0,172.1354
2610,C18307,0,174.1513
2611,C18337,0,0.0
2612,C18630,2,396.3469
2613,C19771,8,1059.6086
2614,C20404,3,234.334
2615,C20405,4,250.3334
2616,C20514,2,226.3153
2617,C20515,0,256.2982
2618,C20631,2,148.1173
2619,C20772,0,208.1675
2620,C00323,5,929.6763
2621,C00408,1,129.157
2622,C00411,5,973.7288
2623,C00583,0,76.0944
2624,C00697,0,28.0134
2625,C00793,1,121.1582
2626,C00862,2,748.7310000000001
2627,C00918,2,323.1294
2628,C00919,0,183.226
2629,C01001,2,776.7411
2630,C01013,0,90.0779
2631,C01274,11,804.6928
2632,C01548,0,26.0373
2633,C01571,0,172.2646
2634,C02679,0,200.3178
2635,C03601,2,365.1661
2636,C04092,0,127.1412
2637,C04330,11,787.6854
2638,C05235,0,74.0785
2639,C05986,0,56.0633
2640,C06423,0,144.2114
2641,C06547,0,28.0532
2642,C12203,5,959.7022
2643,C19567,0,163.1733
2644,C19569,0,179.1727
2645,C19685,5,889.6339999999999
2646,C00309,2,150.1299
2647,C00618,3,194.1394
2648,C00625,4,0.0
2649,C03000,4,0.0
2650,C03291,2,230.1098
2651,C14899,3,274.1193
2652,C01087,1,148.114
2653,C03197,1,104.1045
2654,C18060,5,301.1877
2655,C00329,4,179.1711
2656,C00431,0,117.1463
2657,C00474,3,152.1458
2658,C00486,0,584.6621
2659,C03731,15,661.554
2660,C04143,1,0.0
2661,C06554,0,129.0742
2662,C11837,1,171.1937
2663,C15987,0,117.1463
2664,C19781,1,114.1457
2665,C19782,1,129.1603
2666,C19783,1,130.1451
2667,C19809,1,128.1723
2668,C19855,15,1413.6841
2669,C19856,10,1251.5435
2670,C20835,5,164.1565
2671,C20836,5,164.1565
2672,C21189,1,0.0
2673,C22084,0,147.0895
2674,C00383,0,104.0615
2675,C00969,0,74.0785
2676,C02457,0,76.0944
2677,C05979,0,60.095
2678,C19728,0,416.63800000000003
2679,C19729,0,164.2011
2680,C00338,-1,0.0
2681,C00676,3,0.0
2682,C00992,13,1347.3631
2683,C01120,2,381.4877
2684,C02269,3,0.0
2685,C02273,9,370.2635
2686,C02944,5,947.8207
2687,C02960,2,0.0
2688,C02995,10,422.2764
2689,C03201,1,0.0
2690,C03859,-1,0.0
2691,C03955,1,204.2236
2692,C04154,12,0.0
2693,C04507,5,1089.4029
2694,C04545,12,0.0
2695,C05123,0,126.1316
2696,C05279,5,945.8048
2697,C05280,5,945.8048
2698,C05554,2,564.5402
2699,C05977,1,0.0
2700,C06124,2,379.4718
2701,C12147,2,199.0991
2702,C15813,4,0.0
2703,C16244,8,924.875
2704,C19776,0,0.0
2705,C20333,1,378.3319
2706,C20415,8,589.3815
2707,C20497,10,1347.6309
2708,C20498,15,1534.8239999999994
2709,C20933,24,2082.4532
2710,C21991,24,2292.8088
2711,C00372,9,0.0
2712,C00878,3,166.1293
2713,C01664,0,0.0
2714,C02076,4,210.1819
2715,C03636,0,0.0
2716,C06019,3,260.1358
2717,C19850,15,607.5
2718,C20861,9,342.2965
2719,C20887,9,383.3484
2720,C02656,0,160.1678
2721,C02682,-1,0.0
2722,C02684,-1,0.0
2723,C20761,50,0.0
2724,C20762,50,0.0
2725,C20763,50,0.0
2726,C00318,1,161.1989
2727,C00427,5,352.4651
2728,C00609,0,0.0
2729,C00663,5,260.1358
2730,C01044,1,161.1128
2731,C01389,2,296.531
2732,C01816,0,240.4677
2733,C01838,0,268.4778
2734,C02061,0,0.0
2735,C02571,1,204.2435
2736,C02715,1,0.0
2737,C02990,1,399.6077
2738,C03110,9,0.0
2739,C04536,0,598.9739
2740,C04717,1,312.4443
2741,C05306,5,893.4889999999997
2742,C05307,4,907.4725
2743,C05427,2,456.4908
2744,C05786,1,586.678
2745,C05956,5,368.4645
2746,C10906,3,180.1559
2747,C11829,0,614.9733
2748,C11830,0,612.9574
2749,C15548,9,342.2965
2750,C15857,0,540.9044
2751,C15858,0,536.8726
2752,C15882,2,402.6529
2753,C15883,2,416.6795
2754,C16541,3,628.9568
2755,C16693,0,0.0
2756,C19759,0,538.8885
2757,C19764,0,540.9044
2758,C19765,0,542.9203
2759,C19843,2,289.2884
2760,C20737,0,396.6053
2761,C20738,0,410.6319
2762,C20764,2,376.5109
2763,C18911,1,228.137
2764,C01261,8,868.3858
2765,C01920,5,917.7517
2766,C03245,-1,0.0
2767,C03618,2,147.1293
2768,C04392,8,870.3553
2769,C05343,1,168.1467
2770,C06198,8,790.3071
2771,C02575,0,266.3365
2772,C03434,0,247.8909
2773,C11925,8,547.3448
2774,C11933,8,575.398
2775,C12324,5,917.6656
2776,C15505,0,231.8915
2777,C16248,0,267.9028
2778,C18933,0,245.875
2779,C05649,0,134.1386
2780,C05650,0,136.1545
2781,C07635,7,290.4403
2782,C15859,0,554.8879
2783,C15874,0,552.872
2784,C15877,0,566.8986
2785,C15878,0,584.9139
2786,C15879,0,582.898
2787,C15881,0,596.9246
2788,C15886,0,568.9145
2789,C15887,0,586.9298
2790,C15888,0,600.9564
2791,C15892,0,556.9038
2792,C15895,0,570.9304
2793,C15898,0,554.8879
2794,C15900,0,568.9145
2795,C15902,0,586.9298
2796,C15903,0,582.898
2797,C15905,0,600.9133
2798,C15908,0,532.8409
2799,C15911,0,550.8562
2800,C19794,10,565.317
2801,C19795,0,554.8879
2802,C19894,0,572.9032
2803,C00223,5,913.6769
2804,C02814,0,126.11
2805,C03676,0,158.1088
2806,C18061,1,0.0
2807,C20673,1,185.2203
2808,C20677,1,247.2466
2809,C00450,1,127.1412
2810,C00423,0,148.1586
2811,C01096,4,262.1517
2812,C01380,0,62.0678
2813,C02912,1,76.0944
2814,C02917,1,76.0944
2815,C04643,10,406.5555
2816,C05231,6,852.6386
2817,C05607,1,166.1739
2818,C16256,5,897.6775
2819,C16257,6,915.6927
2820,C16390,0,162.1406
2821,C02647,0,129.1603
2822,C14179,0,140.1152
2823,C01164,7,384.6377
2824,C08821,8,412.6908
2825,C15780,7,396.6484
2826,C15781,7,398.6642
2827,C15783,4,410.6749
2828,C00580,0,62.13399999999999
2829,C00584,4,352.4651
2830,C04022,0,134.1967
2831,C16375,6,1122.0597
2832,C16388,6,1124.0756
2833,C20155,0,167.1255
2834,C00602,5,0.0
2835,C00904,5,897.6329
2836,C01189,8,386.6535
2837,C02614,1,148.114
2838,C03065,0,131.1332
2839,C03773,5,0.0
2840,C05284,6,302.4079
2841,C15777,8,398.6642
2842,C15778,6,396.6484
2843,C15782,8,412.6908
2844,C18075,7,304.4238
2845,C18048,1,275.2585
2846,C20236,9,342.2965
2847,C00634,10,0.0
2848,C00635,10,0.0
2849,C04864,7,459.3798
2850,C11143,0,78.1334
2851,C19909,6,309.2699
2852,C19910,6,309.2699
2853,C20908,10,0.0
2854,C19881,10,635.3671
2855,C00388,0,111.1451
2856,C04047,5,853.6234
2857,C17267,2,339.3885
2858,C21787,2,371.3873
2859,C05629,0,150.1745
2860,C11588,2,184.1892
2861,C12622,2,182.1733
2862,C06222,4,290.1618
2863,C05147,2,131.1299
2864,C00292,0,93.1265
2865,C00845,5,861.6023
2866,C01546,0,112.0835
2867,C03056,0,111.0987
2868,C03458,0,127.0981
2869,C03724,5,877.6017
2870,C07083,0,104.1491
2871,C07114,0,164.158
2872,C07565,0,135.1632
2873,C15986,0,210.2298
2874,C16365,0,226.1894
2875,C16420,0,209.2019
2876,C16622,0,116.1185
2877,C20782,1,120.1485
2878,C00370,0,248.4036
2879,C00581,0,117.1066
2880,C01959,0,167.1869
2881,C03641,6,410.5442
2882,C06801,3,472.3983
2883,C12371,0,422.3842
2884,C12378,0,408.3576
2885,C12379,3,458.3717
2886,C15492,0,288.4675
2887,C19695,16,0.0
2888,C19696,17,0.0
2889,C01113,4,260.1358
2890,C03847,5,0.0
2891,C04566,-1,0.0
2892,C04809,-1,0.0
2893,C04894,16,1221.0142
2894,C05396,9,422.2764
2895,C06041,12,0.0
2896,C17550,17,1947.3079
2897,C20897,12,0.0
2898,C04598,1,0.0
2899,C18059,5,1022.1911
2900,C18248,0,64.5141
2901,C00525,1,204.2252
2902,C00621,0,0.0
2903,C01210,0,155.0896
2904,C03021,1,0.0
2905,C04213,10,0.0
2906,C05642,0,264.2771
2907,C05647,0,208.2139
2908,C11572,11,0.0
2909,C13482,0,169.1161
2910,C15596,-1,0.0
2911,C15597,-1,0.0
2912,C15605,1,236.22400000000002
2913,C20345,0,166.1122
2914,C19631,0,195.1721
2915,C03906,4,230.1098
2916,C04298,0,0.0
2917,C04334,0,0.0
2918,C19692,0,120.7259
2919,C00505,-1,0.0
2920,C01917,14,468.4992
2921,C03565,-1,0.0
2922,C18136,18,797.7052
2923,C20888,9,358.2959
2924,C16848,2,242.1205
2925,C16849,0,168.042
2926,C00557,0,84.1164
2927,C02020,0,86.1323
2928,C03196,1,148.114
2929,C19669,0,202.3402
2930,C06161,1,285.3377
2931,C20567,2,317.1952
2932,C01294,6,301.191
2933,C02189,1,0.0
2934,C04748,3,0.0
2935,C19802,6,0.0
2936,C19803,2,0.0
2937,C19804,7,0.0
2938,C00146,0,94.1112
2939,C01467,0,108.1378
2940,C02303,2,0.0
2941,C02934,1,299.4919
2942,C03303,2,0.0
2943,C06379,1,0.0
2944,C01912,18,733.9268
2945,C01987,0,109.1259
2946,C02657,0,152.1473
2947,C06616,18,719.9002
2948,C06633,18,703.9008
2949,C06653,18,717.9274
2950,C11993,6,296.4018
2951,C11994,10,453.61199999999997
2952,C11997,7,352.4651
2953,C11998,11,509.6753
2954,C12212,4,179.1711
2955,C12213,4,259.151
2956,C12474,0,395.4052
2957,C12475,4,555.573
2958,C12481,7,562.3561
2959,C18635,11,699.7414
2960,C18636,7,532.3302
2961,C18637,14,813.8838
2962,C18638,13,811.8679
2963,C18639,13,809.852
2964,C20669,0,143.5709
2965,C20670,0,175.5697
2966,C21188,1,0.0
2967,C05580,0,184.1461
2968,C05582,0,182.1733
2969,C05584,0,198.1727
2970,C05828,0,140.1399
2971,C07646,0,293.0848
2972,C11150,0,163.3871
2973,C16591,0,209.1986
2974,C16695,0,751.217
2975,C17570,0,737.1904
2976,C20163,3,204.3511
2977,C06388,0,0.0
2978,C06389,0,0.0
2979,C19813,2,149.1021
2980,C19838,2,149.1021
2981,C21107,4,306.2058
2982,C01732,0,130.0987
2983,C20518,7,733.1369
2984,C00789,7,537.3069
2985,C01997,1,0.0
2986,C02415,1,0.0
2987,C20420,0,847.2824
2988,C20421,5,1155.5073
2989,C21502,12,1641.7642
2990,C21508,15,0.0
2991,C20940,5,201.2197
2992,C20941,4,199.2038
2993,C03081,0,176.1687
2994,C03837,0,218.2054
2995,C15884,0,610.9081
2996,C15885,0,624.8916
2997,C01343,0,0.0
2998,C04783,2,200.1455
2999,C05565,0,172.1387
3000,C05682,0,140.0319
3001,C07480,0,180.16400000000002
3002,C16353,0,166.1374
3003,C16355,0,182.1368
3004,C16359,0,182.1368
3005,C16360,0,196.1634
3006,C16613,0,184.1759
3007,C18672,0,215.6245
3008,C19682,5,893.6442
3009,C02188,1,0.0
3010,C05544,1,0.0
3011,C05545,1,0.0
3012,C04776,11,0.0
3013,C07278,9,383.3484
3014,C18910,3,355.2417
3015,C19799,12,502.2563
3016,C01407,0,78.1118
3017,C01455,0,92.1384
3018,C02526,0,186.2066
3019,C04091,2,112.1265
3020,C04592,2,126.1531
3021,C06202,0,122.1213
3022,C06203,0,192.1681
3023,C06584,0,188.6529
3024,C06585,2,222.6675
3025,C06586,0,220.6517
3026,C06588,0,154.2078
3027,C06589,2,188.2225
3028,C07084,0,138.1638
3029,C10517,6,334.2143
3030,C16215,0,168.1467
3031,C20427,10,1358.6999
3032,C03674,1,0.0
3033,C04033,0,192.1681
3034,C04448,1,0.0
3035,C06568,3,416.4063
3036,C01168,4,324.1813
3037,C02067,4,244.2014
3038,C05894,16,1875.2452
3039,C06372,9,383.3484
3040,C17541,16,1932.2965
3041,C20082,6,334.3224
3042,C20522,0,140.1399
3043,C01771,0,86.0892
3044,C04210,2,204.2236
3045,C16145,0,402.6545
3046,C16146,0,432.6374
3047,C19797,0,400.6386
3048,C19798,0,428.6056
3049,C19839,0,416.63800000000003
3050,C00296,4,192.1666
3051,C01359,0,332.2219
3052,C01487,4,180.1559
3053,C04473,-1,0.0
3054,C15699,1,217.2655
3055,C15767,1,232.2337
3056,C04277,0,226.3153
3057,C04480,0,186.1189
3058,C00738,0,180.1559
3059,C02965,0,260.1358
3060,C05385,5,274.1193
3061,C00802,0,132.0749
3062,C01530,0,284.4772
3063,C06424,0,228.3709
3064,C08362,0,254.4082
3065,C02871,1,0.0
3066,C03957,1,0.0
3067,C06630,14,546.6906
3068,C11912,8,548.3296
3069,C11926,7,546.3137
3070,C19836,3,450.4432
3071,C00722,0,0.0
3072,C00965,4,0.0
3073,C01372,0,0.0
3074,C18233,-1,0.0
3075,C18234,-1,0.0
3076,C18246,0,133.4042
3077,C01068,3,232.1257
3078,C04058,8,916.3669
3079,C20190,8,996.3468
3080,C20475,9,494.8344
3081,C01273,0,218.2054
3082,C05618,0,144.5557
3083,C06587,0,252.6505
3084,C16266,0,176.5545
3085,C19961,9,590.3695
3086,C00696,4,352.4651
3087,C01499,0,152.2334
3088,C01500,0,154.2493
3089,C06723,5,907.6707
3090,C07111,0,106.165
3091,C09818,5,955.7135
3092,C15524,5,899.6503
3093,C16461,0,168.2328
3094,C00307,4,488.324
3095,C05674,4,473.3325
3096,C06459,0,168.1513
3097,C15647,0,0.0
3098,C00956,1,161.1558
3099,C19885,1,0.0
3100,C19886,2,0.0
3101,C19719,2,176.1705
3102,C04942,5,0.0
3103,C15544,10,0.0
3104,C19758,9,326.2971
3105,C00611,10,383.3484
3106,C04502,5,0.0
3107,C04818,10,0.0
3108,C04845,17,0.0
3109,C04922,22,0.0
3110,C03764,0,225.28900000000002
3111,C04203,0,136.1943
3112,C20666,0,598.6457
3113,C20667,0,598.6457
3114,C04002,0,188.1348
3115,C05533,0,204.1342
3116,C05662,2,206.1501
3117,C16583,1,220.1767
3118,C16597,2,220.1767
3119,C16598,1,234.2033
3120,C16600,2,234.2033
3121,C20581,0,202.1614
3122,C20582,0,216.188
3123,C01218,3,274.1193
3124,C05933,1,190.2004
3125,C07044,0,76.0547
3126,C20639,1,163.132
3127,C04089,8,548.2865
3128,C18050,9,422.2764
3129,C19772,5,1089.4029
3130,C01054,1,426.7174
3131,C01724,7,426.7174
3132,C01802,8,384.6377
3133,C03845,7,386.6535
3134,C03866,17,0.0
3135,C04459,17,0.0
3136,C05107,7,382.6218
3137,C05108,6,412.6908
3138,C05109,7,428.7333
3139,C05437,7,384.6377
3140,C05439,7,384.6377
3141,C15915,6,414.7067
3142,C20083,10,639.5036
3143,C02083,0,120.1485
3144,C02370,0,156.5664
3145,C04314,2,162.1852
3146,C06579,2,198.2158
3147,C06580,0,196.1999
3148,C06711,0,182.2179
3149,C07189,0,136.1479
3150,C07715,0,166.2185
3151,C07721,2,200.2332
3152,C08060,0,167.2066
3153,C08061,0,201.2212
3154,C14082,0,142.1971
3155,C14083,2,176.2118
3156,C14098,0,142.1971
3157,C14102,2,176.2118
3158,C14104,2,192.2112
3159,C14315,0,178.2292
3160,C16203,2,212.2439
3161,C18276,2,286.324
3162,C19674,3,232.1257
3163,C04114,0,143.1836
3164,C20277,2,146.1876
3165,C20749,5,895.7263
3166,C21021,3,0.0
3167,C20176,3,443.2005
3168,C20627,5,1038.3182
3169,C20642,7,975.2574
3170,C01205,1,103.1198
3171,C03943,2,132.161
3172,C03037,0,166.217
3173,C03448,0,168.2328
3174,C04037,5,274.1193
3175,C01841,3,204.3511
3176,C06655,1,246.2636
3177,C06656,1,228.2483
3178,C06657,2,244.2477
3179,C06658,2,202.2078
3180,C06659,3,200.1919
3181,C06660,2,198.176
3182,C20181,6,222.3663
3183,C02499,0,170.2072
3184,C06742,0,234.271
3185,C11695,0,347.5347
3186,C19670,0,281.4766
3187,C00744,21,902.0735
3188,C02400,21,888.0469
3189,C00694,10,0.0
3190,C04847,15,545.489
3191,C04855,15,0.0
3192,C03737,4,230.1098
3193,C06098,2,568.8714
3194,C15969,12,893.1526
3195,C00540,5,897.6775
3196,C01502,0,124.1372
3197,C03836,1,274.4409
3198,C05299,4,300.3921
3199,C05302,5,302.4079
3200,C05594,0,184.1892
3201,C05619,0,210.1834
3202,C06548,0,44.0526
3203,C14772,0,338.4816
3204,C14773,0,338.4816
3205,C14774,0,338.4816
3206,C14775,0,338.4816
3207,C15571,0,110.1106
3208,C15572,0,124.1372
3209,C15588,0,62.0678
3210,C15988,2,316.476
3211,C15989,2,396.4559
3212,C18321,0,859.1453
3213,C01907,6,527.5199
3214,C05556,2,363.4298
3215,C12416,0,382.3204
3216,C12425,3,428.3888
3217,C12428,6,499.5098
3218,C12429,6,513.5363
3219,C12432,6,513.4933
3220,C18629,0,368.3368
3221,C18643,7,559.3986
3222,C01215,0,187.1501
3223,C05927,10,774.6668
3224,C05730,2,434.5541
3225,C06701,0,81.9958
3226,C03901,0,147.1955
3227,C04445,0,145.1796
3228,C21020,4,0.0
3229,C02000,0,0.0
3230,C04555,6,368.4876
3231,C18043,8,466.7167
3232,C18044,7,396.5408
3233,C20849,8,605.3378
3234,C00389,0,302.2357
3235,C04524,0,306.2244
3236,C06318,2,200.1455
3237,C06337,0,166.1308
3238,C04211,1,303.3562
3239,C00903,0,132.1592
3240,C02394,0,134.1751
3241,C05608,0,148.1586
3242,C10945,0,164.158
3243,C12204,0,194.18400000000003
3244,C12206,0,166.1739
3245,C11455,6,410.6749
3246,C11508,7,410.6749
3247,C15776,8,412.6908
3248,C00701,-1,0.0
3249,C20589,4,275.1504
3250,C02015,8,1533.0524
3251,C05895,16,2160.5018
3252,C16144,0,408.7021
3253,C17542,16,2046.3992
3254,C19840,0,406.6862
3255,C19841,0,404.6704
3256,C01025,0,0.0
3257,C19418,0,298.4608
3258,C19616,0,298.4608
3259,C19620,0,314.4602
3260,C20976,8,632.5661
3261,C20977,8,646.5927
3262,C18068,9,342.2965
3263,C03136,1,221.2078
3264,C18055,2,301.1877
3265,C03572,0,176.5545
3266,C04522,1,176.5545
3267,C04729,0,174.5386
3268,C07095,0,210.9996
3269,C12833,0,245.4446
3270,C18303,0,225.0261
3271,C18308,0,225.0261
3272,C21925,0,0.0
3273,C21926,5,0.0
3274,C02872,2,0.0
3275,C04339,10,0.0
3276,C20710,2,156.136
3277,C00847,0,183.1614
3278,C00971,0,165.1461
3279,C15568,9,404.5396
3280,C15569,8,386.5244
3281,C21469,14,1154.0585
3282,C21470,13,1136.0432
3283,C21471,13,1138.0591
3284,C21472,12,1120.0438
3285,C04613,8,589.3384
3286,C04630,9,590.3695
3287,C02280,9,605.3411
3288,C15925,8,605.3411
3289,C00216,3,150.1299
3290,C00652,3,148.114
3291,C01075,4,259.2343
3292,C01126,0,222.3663
3293,C05912,2,586.678
3294,C11630,1,584.6621
3295,C02305,0,211.1131
3296,C05945,1,254.1809
3297,C19775,5,827.5613
3298,C11909,6,530.3143
3299,C00532,2,152.1458
3300,C01697,4,182.1718
3301,C04244,0,239.2312
3302,C05999,0,74.0785
3303,C21640,1,239.2312
3304,C02863,6,0.0
3305,C20722,7,0.0
3306,C02041,5,1062.0492
3307,C20400,3,248.3175
3308,C20403,4,250.3334
3309,C21392,0,0.0
3310,C21393,4,0.0
3311,C01275,0,220.1782
3312,C03057,0,150.1314
3313,C03164,0,210.22799999999998
3314,C03223,0,198.1296
3315,C04468,2,212.2439
3316,C16149,0,220.1782
3317,C19973,2,204.3511
3318,C19974,4,222.3663
3319,C00747,0,79.0999
3320,C00978,0,218.2518
3321,C02691,0,201.2477
3322,C05660,0,205.2099
3323,C20234,0,187.1964
